ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,species,direction
GO:0031012,extracellular matrix,76/738,257/11162,0.295719844357977,4.47266246981536,14.9857620995738,2.60068792885131e-30,7.22991244220664e-28,6.24165102924314e-28,FBgn0000299/FBgn0001321/FBgn0002440/FBgn0002526/FBgn0002531/FBgn0003065/FBgn0003372/FBgn0004777/FBgn0004780/FBgn0004782/FBgn0004783/FBgn0005664/FBgn0016075/FBgn0020637/FBgn0020765/FBgn0025578/FBgn0026077/FBgn0027600/FBgn0028544/FBgn0028573/FBgn0028938/FBgn0030394/FBgn0030398/FBgn0031097/FBgn0031414/FBgn0031467/FBgn0031850/FBgn0032414/FBgn0032538/FBgn0033597/FBgn0033603/FBgn0033658/FBgn0033728/FBgn0033729/FBgn0033730/FBgn0033731/FBgn0033867/FBgn0033869/FBgn0034157/FBgn0034499/FBgn0035279/FBgn0035280/FBgn0035281/FBgn0035490/FBgn0035510/FBgn0036147/FBgn0036679/FBgn0036879/FBgn0036880/FBgn0036881/FBgn0038181/FBgn0038365/FBgn0038405/FBgn0038487/FBgn0038492/FBgn0038642/FBgn0038714/FBgn0038819/FBgn0039155/FBgn0039480/FBgn0039481/FBgn0039719/FBgn0039805/FBgn0050042/FBgn0050045/FBgn0053196/FBgn0250833/FBgn0259244/FBgn0260653/FBgn0261341/FBgn0261800/FBgn0284408/FBgn0050280/FBgn0050281/FBgn0051832/FBgn0038523,76,Drosophila melanogaster,down
GO:0030312,external encapsulating structure,79/738,288/11162,0.274305555555556,4.14877860584161,14.4047670423852,5.10709340546452e-29,7.09885983359568e-27,6.12851208655742e-27,FBgn0000299/FBgn0001321/FBgn0002440/FBgn0002526/FBgn0002531/FBgn0003065/FBgn0003372/FBgn0004577/FBgn0004777/FBgn0004780/FBgn0004782/FBgn0004783/FBgn0005664/FBgn0016075/FBgn0020637/FBgn0020765/FBgn0025578/FBgn0026077/FBgn0027600/FBgn0028544/FBgn0028573/FBgn0028938/FBgn0030394/FBgn0030398/FBgn0030439/FBgn0031097/FBgn0031414/FBgn0031467/FBgn0031850/FBgn0032414/FBgn0032538/FBgn0033597/FBgn0033603/FBgn0033658/FBgn0033728/FBgn0033729/FBgn0033730/FBgn0033731/FBgn0033867/FBgn0033869/FBgn0034157/FBgn0034499/FBgn0034709/FBgn0035279/FBgn0035280/FBgn0035281/FBgn0035490/FBgn0035510/FBgn0036147/FBgn0036679/FBgn0036879/FBgn0036880/FBgn0036881/FBgn0038181/FBgn0038365/FBgn0038405/FBgn0038487/FBgn0038492/FBgn0038642/FBgn0038714/FBgn0038819/FBgn0039155/FBgn0039480/FBgn0039481/FBgn0039719/FBgn0039805/FBgn0050042/FBgn0050045/FBgn0053196/FBgn0250833/FBgn0259244/FBgn0260653/FBgn0261341/FBgn0261800/FBgn0284408/FBgn0050280/FBgn0050281/FBgn0051832/FBgn0038523,79,Drosophila melanogaster,down
GO:0062129,chitin-based extracellular matrix,53/738,142/11162,0.373239436619718,5.64512004274972,14.822206190415,7.2678741302917e-27,6.73489669407031e-25,5.81429930423336e-25,FBgn0001321/FBgn0002440/FBgn0002531/FBgn0003065/FBgn0004777/FBgn0004780/FBgn0004782/FBgn0004783/FBgn0020637/FBgn0020765/FBgn0025578/FBgn0026077/FBgn0027600/FBgn0028544/FBgn0028938/FBgn0030394/FBgn0030398/FBgn0031097/FBgn0031467/FBgn0032538/FBgn0033597/FBgn0033603/FBgn0033658/FBgn0033728/FBgn0033729/FBgn0033730/FBgn0033731/FBgn0033867/FBgn0033869/FBgn0034157/FBgn0034499/FBgn0035279/FBgn0035280/FBgn0035281/FBgn0035490/FBgn0035510/FBgn0036679/FBgn0036879/FBgn0036880/FBgn0036881/FBgn0038405/FBgn0038487/FBgn0038714/FBgn0038819/FBgn0039480/FBgn0039481/FBgn0039719/FBgn0039805/FBgn0050042/FBgn0050045/FBgn0250833/FBgn0260653/FBgn0261341,53,Drosophila melanogaster,down
GO:0098803,respiratory chain complex,44/738,113/11162,0.389380530973451,5.88924862699954,13.898962752023,2.30480015914855e-23,1.60183611060824e-21,1.38288009548913e-21,FBgn0010217/FBgn0010612/FBgn0011211/FBgn0011361/FBgn0013672/FBgn0013680/FBgn0013684/FBgn0014391/FBgn0016119/FBgn0016120/FBgn0016691/FBgn0019624/FBgn0019644/FBgn0019957/FBgn0020235/FBgn0027785/FBgn0028342/FBgn0030292/FBgn0030605/FBgn0030733/FBgn0031066/FBgn0031436/FBgn0031830/FBgn0032833/FBgn0034245/FBgn0034645/FBgn0034877/FBgn0035032/FBgn0035046/FBgn0035600/FBgn0036728/FBgn0038224/FBgn0038271/FBgn0039112/FBgn0039651/FBgn0039830/FBgn0040773/FBgn0040793/FBgn0083167/FBgn0085201/FBgn0085736/FBgn0260008/FBgn0262952/FBgn0285943,44,Drosophila melanogaster,down
GO:0043292,contractile muscle fiber,29/738,71/11162,0.408450704225352,6.17767853734875,11.6450521710324,1.73430707931629e-16,9.64274736099856e-15,8.32467398071818e-15,FBgn0000047/FBgn0000667/FBgn0001091/FBgn0002772/FBgn0002773/FBgn0003149/FBgn0003721/FBgn0004169/FBgn0005633/FBgn0005666/FBgn0011296/FBgn0014863/FBgn0014869/FBgn0031692/FBgn0033289/FBgn0035917/FBgn0036044/FBgn0038294/FBgn0039897/FBgn0053519/FBgn0082582/FBgn0086355/FBgn0086708/FBgn0259209/FBgn0259219/FBgn0264695/FBgn0265356/FBgn0265991/FBgn0283471,29,Drosophila melanogaster,down
GO:1990204,oxidoreductase complex,37/738,118/11162,0.313559322033898,4.74247852648018,10.874258567847,3.28819804863028e-16,1.52353176253203e-14,1.31527921945211e-14,FBgn0011361/FBgn0013680/FBgn0013684/FBgn0019624/FBgn0019957/FBgn0027291/FBgn0027785/FBgn0028325/FBgn0029722/FBgn0030292/FBgn0030605/FBgn0030733/FBgn0031066/FBgn0031436/FBgn0031830/FBgn0032833/FBgn0034245/FBgn0034645/FBgn0034877/FBgn0035046/FBgn0035600/FBgn0036728/FBgn0036762/FBgn0038271/FBgn0038922/FBgn0039112/FBgn0039358/FBgn0039635/FBgn0039651/FBgn0040773/FBgn0040793/FBgn0085736/FBgn0260008/FBgn0262952/FBgn0283531/FBgn0283658/FBgn0037801,37,Drosophila melanogaster,down
GO:0030016,myofibril,27/738,66/11162,0.409090909090909,6.18736141906874,11.245992382808,1.84531056032753e-15,7.32851908244363e-14,6.32677906398011e-14,FBgn0000047/FBgn0000667/FBgn0001091/FBgn0002773/FBgn0003149/FBgn0003721/FBgn0004169/FBgn0005633/FBgn0005666/FBgn0011296/FBgn0014863/FBgn0014869/FBgn0031692/FBgn0035917/FBgn0036044/FBgn0038294/FBgn0039897/FBgn0053519/FBgn0082582/FBgn0086355/FBgn0086708/FBgn0259209/FBgn0259219/FBgn0264695/FBgn0265356/FBgn0265991/FBgn0283471,27,Drosophila melanogaster,down
GO:0030017,sarcomere,26/738,62/11162,0.419354838709677,6.34259987761168,11.2240486084953,2.99034072221323e-15,1.0391434009691e-13,8.9710221666397e-14,FBgn0000047/FBgn0000667/FBgn0001091/FBgn0003149/FBgn0003721/FBgn0004169/FBgn0005633/FBgn0005666/FBgn0011296/FBgn0014863/FBgn0014869/FBgn0031692/FBgn0035917/FBgn0036044/FBgn0038294/FBgn0039897/FBgn0053519/FBgn0082582/FBgn0086355/FBgn0086708/FBgn0259209/FBgn0259219/FBgn0264695/FBgn0265356/FBgn0265991/FBgn0283471,26,Drosophila melanogaster,down
GO:0045259,proton-transporting ATP synthase complex,16/738,23/11162,0.695652173913044,10.5215034759043,12.1621086806644,1.80668275700352e-14,5.5806422938553e-13,4.81782068534271e-13,FBgn0010217/FBgn0010612/FBgn0011211/FBgn0013672/FBgn0014391/FBgn0016119/FBgn0016120/FBgn0016691/FBgn0019644/FBgn0020235/FBgn0028342/FBgn0035032/FBgn0038224/FBgn0039830/FBgn0083167/FBgn0285943,16,Drosophila melanogaster,down
GO:1902495,transmembrane transporter complex,53/738,270/11162,0.196296296296296,2.96891498544615,8.714000164214,4.27466781403372e-13,1.18835765230138e-11,1.02592027536809e-11,FBgn0001134/FBgn0002921/FBgn0003011/FBgn0005614/FBgn0010217/FBgn0010612/FBgn0011211/FBgn0011361/FBgn0013672/FBgn0013680/FBgn0013684/FBgn0014391/FBgn0015777/FBgn0016119/FBgn0016120/FBgn0016691/FBgn0019624/FBgn0019644/FBgn0019957/FBgn0020235/FBgn0027785/FBgn0028342/FBgn0030292/FBgn0030605/FBgn0030715/FBgn0030733/FBgn0031066/FBgn0031436/FBgn0031830/FBgn0032833/FBgn0032946/FBgn0033043/FBgn0034245/FBgn0034645/FBgn0034877/FBgn0035032/FBgn0035046/FBgn0035600/FBgn0036728/FBgn0038224/FBgn0038271/FBgn0039651/FBgn0039830/FBgn0040773/FBgn0040793/FBgn0053988/FBgn0083167/FBgn0085736/FBgn0260008/FBgn0262952/FBgn0265262/FBgn0285943/FBgn0266346,53,Drosophila melanogaster,down
GO:1990351,transporter complex,53/738,282/11162,0.187943262411348,2.84257817755483,8.33870410599239,2.57273120774944e-12,6.50199341594859e-11,5.61323172599878e-11,FBgn0001134/FBgn0002921/FBgn0003011/FBgn0005614/FBgn0010217/FBgn0010612/FBgn0011211/FBgn0011361/FBgn0013672/FBgn0013680/FBgn0013684/FBgn0014391/FBgn0015777/FBgn0016119/FBgn0016120/FBgn0016691/FBgn0019624/FBgn0019644/FBgn0019957/FBgn0020235/FBgn0027785/FBgn0028342/FBgn0030292/FBgn0030605/FBgn0030715/FBgn0030733/FBgn0031066/FBgn0031436/FBgn0031830/FBgn0032833/FBgn0032946/FBgn0033043/FBgn0034245/FBgn0034645/FBgn0034877/FBgn0035032/FBgn0035046/FBgn0035600/FBgn0036728/FBgn0038224/FBgn0038271/FBgn0039651/FBgn0039830/FBgn0040773/FBgn0040793/FBgn0053988/FBgn0083167/FBgn0085736/FBgn0260008/FBgn0262952/FBgn0265262/FBgn0285943/FBgn0266346,53,Drosophila melanogaster,down
GO:0045263,"proton-transporting ATP synthase complex, coupling factor F(o)",11/738,16/11162,0.6875,10.3982046070461,10.0093966878205,3.1597168171345e-10,7.32001062636159e-09,6.319433634269e-09,FBgn0010612/FBgn0013672/FBgn0016119/FBgn0016120/FBgn0016691/FBgn0019644/FBgn0035032/FBgn0038224/FBgn0039830/FBgn0083167/FBgn0285943,11,Drosophila melanogaster,down
GO:0070069,cytochrome complex,14/738,30/11162,0.466666666666667,7.05817524841915,8.84053187636275,1.45517715226324e-09,3.11184037176293e-08,2.68648089648598e-08,FBgn0019624/FBgn0030733/FBgn0031066/FBgn0031830/FBgn0032833/FBgn0034245/FBgn0034877/FBgn0035600/FBgn0036728/FBgn0038271/FBgn0039651/FBgn0040773/FBgn0040793/FBgn0260008,14,Drosophila melanogaster,down
GO:0030018,Z disc,16/738,44/11162,0.363636363636364,5.49987681694999,7.95749111262773,8.22527015179686e-09,1.63330364442823e-07,1.41004631173661e-07,FBgn0000047/FBgn0000667/FBgn0001091/FBgn0005666/FBgn0011296/FBgn0014863/FBgn0014869/FBgn0035917/FBgn0036044/FBgn0039897/FBgn0086355/FBgn0086708/FBgn0259209/FBgn0259219/FBgn0265356/FBgn0265991,16,Drosophila melanogaster,down
GO:0031674,I band,16/738,45/11162,0.355555555555556,5.37765733212888,7.82918853000781,1.19887783146034e-08,2.22192024763983e-07,1.91820453033654e-07,FBgn0000047/FBgn0000667/FBgn0001091/FBgn0005666/FBgn0011296/FBgn0014863/FBgn0014869/FBgn0035917/FBgn0036044/FBgn0039897/FBgn0086355/FBgn0086708/FBgn0259209/FBgn0259219/FBgn0265356/FBgn0265991,16,Drosophila melanogaster,down
GO:0099081,supramolecular polymer,37/738,213/11162,0.173708920187793,2.62728857335522,6.38013226900482,4.94739189688624e-08,8.59609342083984e-07,7.42108784532936e-07,FBgn0000047/FBgn0000299/FBgn0000667/FBgn0001091/FBgn0002772/FBgn0002773/FBgn0003149/FBgn0003721/FBgn0003886/FBgn0003889/FBgn0004117/FBgn0004169/FBgn0005633/FBgn0005666/FBgn0011296/FBgn0014863/FBgn0014869/FBgn0016075/FBgn0028573/FBgn0030955/FBgn0031692/FBgn0033289/FBgn0035917/FBgn0036044/FBgn0038294/FBgn0039897/FBgn0052591/FBgn0053519/FBgn0082582/FBgn0086355/FBgn0086708/FBgn0259209/FBgn0259219/FBgn0264695/FBgn0265356/FBgn0265991/FBgn0283471,37,Drosophila melanogaster,down
GO:0016469,proton-transporting two-sector ATPase complex,17/738,58/11162,0.293103448275862,4.43309036538641,6.97464389780397,1.11232467023285e-07,1.81897799014549e-06,1.57034071091697e-06,FBgn0010217/FBgn0010612/FBgn0011211/FBgn0013672/FBgn0014391/FBgn0016119/FBgn0016120/FBgn0016691/FBgn0019644/FBgn0020235/FBgn0028342/FBgn0035032/FBgn0038224/FBgn0039830/FBgn0083167/FBgn0265262/FBgn0285943,17,Drosophila melanogaster,down
GO:0015629,actin cytoskeleton,27/738,133/11162,0.203007518796992,3.07041995231982,6.39114587133817,1.27572578834022e-07,1.97028760643657e-06,1.70096771778697e-06,FBgn0000044/FBgn0000045/FBgn0000046/FBgn0000047/FBgn0000667/FBgn0002772/FBgn0002773/FBgn0003149/FBgn0003721/FBgn0004117/FBgn0004169/FBgn0014863/FBgn0030955/FBgn0031692/FBgn0034022/FBgn0035917/FBgn0036044/FBgn0038774/FBgn0039897/FBgn0053098/FBgn0259209/FBgn0259219/FBgn0262029/FBgn0264695/FBgn0265991/FBgn0267431/FBgn0283471,27,Drosophila melanogaster,down
GO:0036379,myofilament,8/738,12/11162,0.666666666666667,10.0831074977416,8.37626053203946,1.37299353612866e-07,2.00890633180931e-06,1.73430762458357e-06,FBgn0000047/FBgn0003149/FBgn0004169/FBgn0005633/FBgn0031692/FBgn0038294/FBgn0264695/FBgn0283471,8,Drosophila melanogaster,down
GO:0062023,collagen-containing extracellular matrix,15/738,47/11162,0.319148936170213,4.82701954679121,6.99547823159453,1.79224331332567e-07,2.49121820552269e-06,2.15069197599081e-06,FBgn0000299/FBgn0002526/FBgn0016075/FBgn0028573/FBgn0031850/FBgn0036147/FBgn0038181/FBgn0038365/FBgn0259244/FBgn0260653/FBgn0261800/FBgn0284408/FBgn0050280/FBgn0050281/FBgn0051832,15,Drosophila melanogaster,down
GO:0099512,supramolecular fiber,34/738,210/11162,0.161904761904762,2.44875467802297,5.63923658045748,9.52820833286409e-07,1.26135329358867e-05,1.08893809518447e-05,FBgn0000047/FBgn0000667/FBgn0001091/FBgn0002772/FBgn0002773/FBgn0003149/FBgn0003721/FBgn0003886/FBgn0003889/FBgn0004117/FBgn0004169/FBgn0005633/FBgn0005666/FBgn0011296/FBgn0014863/FBgn0014869/FBgn0030955/FBgn0031692/FBgn0033289/FBgn0035917/FBgn0036044/FBgn0038294/FBgn0039897/FBgn0052591/FBgn0053519/FBgn0082582/FBgn0086355/FBgn0086708/FBgn0259209/FBgn0259219/FBgn0264695/FBgn0265356/FBgn0265991/FBgn0283471,34,Drosophila melanogaster,down
GO:0031672,A band,10/738,24/11162,0.416666666666667,6.30194218608853,6.91830230900191,1.25896364672799e-06,1.59087224450173e-05,1.37341488733962e-05,FBgn0001091/FBgn0003149/FBgn0005633/FBgn0005666/FBgn0014869/FBgn0038294/FBgn0053519/FBgn0082582/FBgn0086355/FBgn0264695,10,Drosophila melanogaster,down
GO:0034703,cation channel complex,21/738,107/11162,0.196261682242991,2.96839145961553,5.44360395675169,5.57082836568243e-06,6.73343602460746e-05,5.81303829462515e-05,FBgn0005614/FBgn0010217/FBgn0010612/FBgn0011211/FBgn0013672/FBgn0014391/FBgn0016119/FBgn0016120/FBgn0016691/FBgn0019644/FBgn0020235/FBgn0028342/FBgn0030715/FBgn0033043/FBgn0035032/FBgn0038224/FBgn0039830/FBgn0053988/FBgn0083167/FBgn0285943/FBgn0266346,21,Drosophila melanogaster,down
GO:0045275,respiratory chain complex III,7/738,13/11162,0.538461538461538,8.14404836356056,6.85741823583851,6.48079716099241e-06,7.50692337814955e-05,6.48079716099241e-05,FBgn0030733/FBgn0034245/FBgn0035600/FBgn0036728/FBgn0038271/FBgn0039651/FBgn0260008,7,Drosophila melanogaster,down
GO:0033177,"proton-transporting two-sector ATPase complex, proton-transporting domain",11/738,34/11162,0.323529411764706,4.89327275625698,6.04934375954339,6.86717862436815e-06,7.63630263029739e-05,6.59249147939343e-05,FBgn0010612/FBgn0013672/FBgn0016119/FBgn0016120/FBgn0016691/FBgn0019644/FBgn0035032/FBgn0038224/FBgn0039830/FBgn0083167/FBgn0285943,11,Drosophila melanogaster,down
GO:0016324,apical plasma membrane,20/738,108/11162,0.185185185185185,2.80086319381712,5.00374769747986,2.2805051576073e-05,0.000243838628390319,0.00021050816839452,FBgn0001311/FBgn0004197/FBgn0022702/FBgn0027108/FBgn0028516/FBgn0030001/FBgn0031879/FBgn0033033/FBgn0033635/FBgn0033667/FBgn0033668/FBgn0035543/FBgn0036715/FBgn0036985/FBgn0037972/FBgn0038132/FBgn0039709/FBgn0284435/FBgn0287864/FBgn0039232,20,Drosophila melanogaster,down
GO:0034702,monoatomic ion channel complex,22/738,132/11162,0.166666666666667,2.52077687443541,4.67656788407655,4.96534282751318e-05,0.000511246409647654,0.000441363806890061,FBgn0003011/FBgn0005614/FBgn0010217/FBgn0010612/FBgn0011211/FBgn0013672/FBgn0014391/FBgn0016119/FBgn0016120/FBgn0016691/FBgn0019644/FBgn0020235/FBgn0028342/FBgn0030715/FBgn0033043/FBgn0035032/FBgn0038224/FBgn0039830/FBgn0053988/FBgn0083167/FBgn0285943/FBgn0266346,22,Drosophila melanogaster,down
GO:0031430,M band,7/738,17/11162,0.411764705882353,6.2278016897816,5.73939430827312,5.8094801074659e-05,0.000556908782715697,0.000480784560617868,FBgn0001091/FBgn0003149/FBgn0005666/FBgn0014869/FBgn0053519/FBgn0082582/FBgn0086355,7,Drosophila melanogaster,down
GO:0045277,respiratory chain complex IV,7/738,17/11162,0.411764705882353,6.2278016897816,5.73939430827312,5.8094801074659e-05,0.000556908782715697,0.000480784560617868,FBgn0019624/FBgn0031066/FBgn0031830/FBgn0032833/FBgn0034877/FBgn0040773/FBgn0040793,7,Drosophila melanogaster,down
GO:0030964,NADH dehydrogenase complex,12/738,50/11162,0.24,3.62991869918699,4.95899582239607,7.50189454941068e-05,0.000672750543463281,0.000580791836083408,FBgn0011361/FBgn0013680/FBgn0013684/FBgn0019957/FBgn0027785/FBgn0030292/FBgn0030605/FBgn0031436/FBgn0034645/FBgn0035046/FBgn0085736/FBgn0262952,12,Drosophila melanogaster,down
GO:0045271,respiratory chain complex I,12/738,50/11162,0.24,3.62991869918699,4.95899582239607,7.50189454941068e-05,0.000672750543463281,0.000580791836083408,FBgn0011361/FBgn0013680/FBgn0013684/FBgn0019957/FBgn0027785/FBgn0030292/FBgn0030605/FBgn0031436/FBgn0034645/FBgn0035046/FBgn0085736/FBgn0262952,12,Drosophila melanogaster,down
GO:0005604,basement membrane,7/738,20/11162,0.35,5.29363143631436,5.11352891932898,0.000194339584205357,0.00168832513778404,0.00145754688154018,FBgn0000299/FBgn0002526/FBgn0016075/FBgn0028573/FBgn0260653/FBgn0261800/FBgn0284408,7,Drosophila melanogaster,down
GO:0045177,apical part of cell,26/738,193/11162,0.134715025906736,2.037519131668,3.86859960966329,0.000403177051185298,0.00336636097937417,0.00290621091744533,FBgn0000463/FBgn0001311/FBgn0004197/FBgn0022702/FBgn0027108/FBgn0028516/FBgn0030001/FBgn0031879/FBgn0033033/FBgn0033635/FBgn0033667/FBgn0033668/FBgn0035543/FBgn0036715/FBgn0036985/FBgn0037832/FBgn0037972/FBgn0038132/FBgn0038385/FBgn0039709/FBgn0041087/FBgn0083973/FBgn0265991/FBgn0284435/FBgn0287864/FBgn0039232,26,Drosophila melanogaster,down
GO:0032432,actin filament bundle,5/738,11/11162,0.454545454545455,6.87484602118748,5.18678751267393,0.000411713213304755,0.00336636097937417,0.00290621091744533,FBgn0003721/FBgn0035917/FBgn0036044/FBgn0259219/FBgn0265991,5,Drosophila melanogaster,down
GO:0033178,"proton-transporting two-sector ATPase complex, catalytic domain",6/738,18/11162,0.333333333333333,5.04155374887082,4.56590207942606,0.000763295756479874,0.00606274915146871,0.00523402804443342,FBgn0010217/FBgn0011211/FBgn0014391/FBgn0020235/FBgn0028342/FBgn0265262,6,Drosophila melanogaster,down
GO:0005743,mitochondrial inner membrane,28/738,224/11162,0.125,1.89058265582656,3.58254633631612,0.00083082121339233,0.00641578603675188,0.0055388080892822,FBgn0003360/FBgn0011361/FBgn0013680/FBgn0013684/FBgn0014391/FBgn0019624/FBgn0019957/FBgn0022160/FBgn0026409/FBgn0027785/FBgn0029580/FBgn0030292/FBgn0030605/FBgn0031436/FBgn0032833/FBgn0034245/FBgn0034497/FBgn0034645/FBgn0034877/FBgn0035046/FBgn0036323/FBgn0037292/FBgn0039112/FBgn0039592/FBgn0040383/FBgn0051005/FBgn0085736/FBgn0262952,28,Drosophila melanogaster,down
GO:0016459,myosin complex,7/738,26/11162,0.269230769230769,4.07202418178028,4.17262375744783,0.00116344625275202,0.00874156914229894,0.0075466783962293,FBgn0002772/FBgn0002773/FBgn0003149/FBgn0053098/FBgn0262029/FBgn0264695/FBgn0267431,7,Drosophila melanogaster,down
GO:0019866,organelle inner membrane,28/738,232/11162,0.120689655172414,1.82539015045323,3.38030374952293,0.00142917492245584,0.0104555428537559,0.00902636793130002,FBgn0003360/FBgn0011361/FBgn0013680/FBgn0013684/FBgn0014391/FBgn0019624/FBgn0019957/FBgn0022160/FBgn0026409/FBgn0027785/FBgn0029580/FBgn0030292/FBgn0030605/FBgn0031436/FBgn0032833/FBgn0034245/FBgn0034497/FBgn0034645/FBgn0034877/FBgn0035046/FBgn0036323/FBgn0037292/FBgn0039112/FBgn0039592/FBgn0040383/FBgn0051005/FBgn0085736/FBgn0262952,28,Drosophila melanogaster,down
GO:0005884,actin filament,7/738,28/11162,0.25,3.78116531165312,3.92051161441573,0.00186529457235881,0.0132962023363013,0.0114787358299004,FBgn0003721/FBgn0004117/FBgn0030955/FBgn0035917/FBgn0036044/FBgn0259219/FBgn0265991,7,Drosophila melanogaster,down
GO:0045240,alpha-ketoacid dehydrogenase complex,5/738,15/11162,0.333333333333333,5.04155374887082,4.16751835696388,0.00214258481823865,0.0148909644867586,0.0128555089094319,FBgn0028325/FBgn0029722/FBgn0036762/FBgn0039635/FBgn0283658,5,Drosophila melanogaster,down
GO:0099080,supramolecular complex,38/738,360/11162,0.105555555555556,1.59649202047576,3.06102118873323,0.00277397347200405,0.0188088932979787,0.0162378934946579,FBgn0000047/FBgn0000299/FBgn0000667/FBgn0001091/FBgn0002772/FBgn0002773/FBgn0003149/FBgn0003721/FBgn0003886/FBgn0003889/FBgn0004117/FBgn0004169/FBgn0005633/FBgn0005666/FBgn0011296/FBgn0014863/FBgn0014869/FBgn0016075/FBgn0028573/FBgn0030955/FBgn0031692/FBgn0033289/FBgn0033921/FBgn0035917/FBgn0036044/FBgn0038294/FBgn0039897/FBgn0052591/FBgn0053519/FBgn0082582/FBgn0086355/FBgn0086708/FBgn0259209/FBgn0259219/FBgn0264695/FBgn0265356/FBgn0265991/FBgn0283471,38,Drosophila melanogaster,down
GO:0016460,myosin II complex,4/738,12/11162,0.333333333333333,5.04155374887082,3.72704024071055,0.00611339921514292,0.0404648805192794,0.0349337098008167,FBgn0002772/FBgn0002773/FBgn0053098/FBgn0264695,4,Drosophila melanogaster,down
GO:0005902,microvillus,5/738,19/11162,0.263157894736842,3.98017401226644,3.45923361152569,0.00665312791501903,0.0430132455901231,0.0371337372001062,FBgn0000206/FBgn0005614/FBgn0036715/FBgn0039709/FBgn0259210,5,Drosophila melanogaster,down
GO:0000793,condensed chromosome,49/1404,137/12131,0.357664233576642,3.09033106660844,8.90160154584719,9.49229000948993e-14,3.04702509304627e-11,2.90763830817007e-11,WBGene00001831/WBGene00010198/WBGene00000098/WBGene00000099/WBGene00000250/WBGene00001511/WBGene00001829/WBGene00001830/WBGene00001832/WBGene00001833/WBGene00001862/WBGene00001864/WBGene00001867/WBGene00001869/WBGene00002032/WBGene00002033/WBGene00002034/WBGene00002047/WBGene00002068/WBGene00002276/WBGene00003154/WBGene00003160/WBGene00003184/WBGene00003576/WBGene00003912/WBGene00004042/WBGene00004044/WBGene00004297/WBGene00004721/WBGene00004775/WBGene00006375/WBGene00006376/WBGene00006940/WBGene00006976/WBGene00008641/WBGene00011600/WBGene00011601/WBGene00013209/WBGene00015515/WBGene00015971/WBGene00016387/WBGene00017641/WBGene00017643/WBGene00018867/WBGene00019247/WBGene00019947/WBGene00020392/WBGene00021097/WBGene00194892,49,Caenorhabditis elegans,up
GO:0031143,pseudopodium,22/1404,37/12131,0.594594594594595,5.13748363748364,9.11857518236635,3.56555459622467e-12,5.72271512694059e-10,5.46092835527041e-10,WBGene00001414/WBGene00003424/WBGene00003425/WBGene00003426/WBGene00003431/WBGene00003434/WBGene00003456/WBGene00003462/WBGene00004963/WBGene00004976/WBGene00007987/WBGene00009680/WBGene00009682/WBGene00012979/WBGene00013773/WBGene00013777/WBGene00016447/WBGene00020187/WBGene00021113/WBGene00021271/WBGene00044805/WBGene00003464,22,Caenorhabditis elegans,up
GO:0005694,chromosome,104/1404,500/12131,0.208,1.79718518518519,6.58582987049484,1.03505219119613e-09,1.10750584457986e-07,1.05684276364236e-07,WBGene00001944/WBGene00006553/WBGene00007307/WBGene00007733/WBGene00008651/WBGene00009581/WBGene00011789/WBGene00014240/WBGene00015689/WBGene00016807/WBGene00016843/WBGene00019165/WBGene00020187/WBGene00020661/WBGene00020840/WBGene00021113/WBGene00022228/WBGene00001831/WBGene00004180/WBGene00010198/WBGene00045237/WBGene00000098/WBGene00000099/WBGene00000250/WBGene00000265/WBGene00000405/WBGene00001511/WBGene00001513/WBGene00001574/WBGene00001829/WBGene00001830/WBGene00001832/WBGene00001833/WBGene00001855/WBGene00001856/WBGene00001862/WBGene00001864/WBGene00001865/WBGene00001867/WBGene00001869/WBGene00001885/WBGene00001973/WBGene00002032/WBGene00002033/WBGene00002034/WBGene00002047/WBGene00002068/WBGene00002276/WBGene00003020/WBGene00003154/WBGene00003156/WBGene00003160/WBGene00003184/WBGene00003220/WBGene00003406/WBGene00003576/WBGene00003912/WBGene00004042/WBGene00004044/WBGene00004297/WBGene00004338/WBGene00004339/WBGene00004340/WBGene00004721/WBGene00004775/WBGene00004985/WBGene00005007/WBGene00006375/WBGene00006376/WBGene00006618/WBGene00006940/WBGene00006976/WBGene00007761/WBGene00008062/WBGene00008641/WBGene00008710/WBGene00008921/WBGene00009287/WBGene00010093/WBGene00010195/WBGene00011319/WBGene00011600/WBGene00011601/WBGene00012551/WBGene00012650/WBGene00012651/WBGene00013209/WBGene00013857/WBGene00015515/WBGene00015971/WBGene00016381/WBGene00016387/WBGene00017641/WBGene00017643/WBGene00018721/WBGene00018867/WBGene00019247/WBGene00019595/WBGene00019947/WBGene00020287/WBGene00020392/WBGene00021097/WBGene00022043/WBGene00194892,104,Caenorhabditis elegans,up
GO:0000794,condensed nuclear chromosome,19/1404,45/12131,0.422222222222222,3.64813232035454,6.43842228394078,1.78617418706443e-07,1.4334047851192e-05,1.36783339062039e-05,WBGene00000098/WBGene00000099/WBGene00001862/WBGene00001867/WBGene00002032/WBGene00002033/WBGene00002034/WBGene00003184/WBGene00003912/WBGene00004297/WBGene00004775/WBGene00006375/WBGene00006376/WBGene00006976/WBGene00011600/WBGene00011601/WBGene00017641/WBGene00018867/WBGene00019247,19,Caenorhabditis elegans,up
